date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:13:27	19632/19632	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2022:48:46%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_29.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_29.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:27	139392/139392	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2002:01:46%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_19.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_19.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:27	36440/36440	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2022:49:12%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_30.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_30.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:28	206728/206728	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jul%202023%2000:52:10%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__2.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__2.png	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:28	523762/523762	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2001:30:22%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider.png	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:29	109856/109856	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2001:40:46%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__3.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__slider__3.png	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:29	115026/115026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:00:28%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/3.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/3.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:29	140170/140170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2011:59:28%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/1.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/1.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:29	129077/129077	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2011:58:42%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/2.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/2.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:30	125263/125263	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:00:44%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/4.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/4.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:30	130262/130262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:01:02%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/5.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/5.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
08:13:30	90209/90209	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2012:01:36%20GMT	https://html.themewin.com/edurock-preview/edurock/img/products/6.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/products/6.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-8.html)
